model,dataset,label_noise_type,label_noise_rate,feature_missing_type,feature_missing_rate,feature_noise_rate,seed,epochs,lr,weight_decay,hidden_channels,num_layers,dropout,label_max_hops,label_temperature,airgnn_alpha,airgnn_lambda_amp,lp_alpha,goodie_lamb,train,val,test,best_test_at_val,time
Goodie,Wisconsin,uniform,0.0,uniform,0.9,0.0,1000,1000,0.01,0.0005,64,2,0.5,1,0.25,0.0,0.0,0.99,1.0,0.628±0.180,0.574±0.061,0.515±0.061,0.515±0.061,1.31±0.66s
Goodie,Wisconsin,uniform,0.0,uniform,0.9,0.0,1000,1000,0.01,0.0005,128,1,0.5,1,0.25,0.0,0.0,0.99,0.01,0.680±0.103,0.598±0.071,0.560±0.068,0.560±0.068,0.82±0.23s
